test_courriel_ID,training_courriel_ID,distance,type
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0228.23fc5aadfceb81d121d77dfe37f6929a,21.33072901,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0415.e241b6184464107168656739bf96c6b9,13.96424004,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0410.be908008e0e27722a177b289227f5fc1,22.8035085,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0462.2cfe24a32d1b480eab70b099b4a8a919,16.97056275,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0168.70400165faa695abca4a96241d393f34,15.58845727,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0405.18a5c3d971e1def2c3b4a2df122f3583,13.96424004,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0190.c861662876d77491e0dc0e95fb3767cd,15.45962483,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0001.bfc8d64d12b325ff385cca8d07b84288,18.65475811,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0121.772c3ccd1b6c1a2e0e2ec0356082c77b,16.40121947,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0320.e34c9c6f982b8ce353c10aa362d6da17,19.67231557,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0265.1120a7d868b23e83b91ad00ec8b79e08,26.66458325,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0493.c82e983c32e4888b4fbb0084cb303608,14.38749457,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0088.f421d8c380fb0c48483f026d243df9d9,15.3622915,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0112.ec411d26d1f4decc16af7ef73e69a227,22.86919325,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0156.279e5f92cf12922fbbf0cbda112b7fcb,16.37070554,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0031.e68d1195ad2c1900a44de8631f8acd91,20.42057786,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0176.70022adaab1a9dfe64ae7588ffa5add9,14.79864859,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0240.96467ad3d42ebd44b042599f5aa9c9d9,13.34166406,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0018.259154a52bc55dcae491cfded60a5cd2,13.82027496,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0125.44381546181fc6c5d7ea59e917f232c5,16.46207763,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0049.625bab436c7fc6299cfceeaa24e198ae,16,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0101.2dfd7ee79ae439b8d9c38e783a137efa,16.03121954,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0053.92bcea73123d0ea0fb26c285d5e045a9,12.72792206,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0370.6caa3885378bbaf0856bd9712629ab51,19.46792233,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0227.4266b9e8c02a2c7b13d4d8661a76f75a,18.46618531,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0346.8c8e3c5107bf6bf30b940f79d598c1b9,21.54065923,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0064.d700742b9815d990b2e5a7921e8d854c,15.65247584,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0262.c996a3709ca616fce1bfc6d50cf5bda3,14.2126704,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0203.beb1b157fc74672074061434cc7bad3c,11.87434209,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0035.8e582263070076dfe6000411d9b13ce6,14.73091986,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0435.2078783521379b81a45f1a5c48ca131f,18.27566688,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0270.d50e186af7a00114ad967b8f77b70338,27.98213716,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0048.462325dc69a8dc74462723ec0d20a5cd,13.96424004,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0294.8dde5983e6dcd314a8aa3f89e01c1ec2,18.92088793,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0195.8b276e08dd05b0131faa8fb24764f205,21.67948339,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0169.bc6e1356af0602fb96dd3f721fb17c48,14.28285686,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0220.15583875f5ef9e2cf6450ebc821f0dff,23.19482701,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0329.5c22249fa35fff050675e7df4433b89f,35.31288717,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0135.73d44c9405f00110ae76a3addcb4eed6,12.88409873,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0000.7b1b73cf36cf9dbc3d64e3f2ee2b91f1,33.13608305,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0321.89f41bbace08275ee298ed419e22bc9a,14.45683229,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0024.fc4bd0b22cd7907e99f8a35b74655b15,13.41640786,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0155.829bab9379cfe32fe4b5af15ca99361b,17.34935157,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0153.eddc658b08a04641a2494ba6b6eb0a3c,20.04993766,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0486.348918a564335556b4fdd8b82f939918,19.89974874,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0165.6eedc001155da3cbd75a60eba2b19448,18.52025918,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0017.49ab70c7a4042cb1c695a0e59a6ede54,18.16590212,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0492.f2d030fd71d7c3075626195b5c0b56f7,42.77849927,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0170.fe4f77fa9456b48dffa9288074b2bb2a,20.27313493,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0454.943161603b1eb6da5187194b5a75186a,16.40121947,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0371.e4ca4edd7d69a9b54cac7f364f5f2079,11.95826074,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0422.cce79e048419b788816e8a2c28525afb,17.77638883,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0113.ff113297f0ed07536d288c7b2193a8ec,18.734994,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0400.a152ca3d2735f5dfe48601331471c591,18.05547009,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0431.cc38713737ea22e2e329205efd78840a,14.73091986,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0138.eab076de94bd9f1d19908f682e58031f,13.89244399,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0322.77dd826a00ebd4b54a6036394d41da55,21.02379604,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0272.97ecf97bd5f1563ac88d9eb4c8a51062,22.737634,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0401.450b38785db348f7d8c83c64304dd6e3,18.05547009,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0477.c825fdd16a32d2d29f4f3613e412dfb3,18.05547009,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0402.1290489e7e62ac9bb500677606540e5d,20.37154879,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0051.374f4d4300a5d39544b2f052e7a9429d,14.03566885,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0418.89cb8cbdd1cd4424829658e11ec6a13e,14.10673598,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0173.f7902a7780f163e3896861983cd700c6,16.21727474,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0117.33011fddf61efe5f453a14468ff7e629,13.92838828,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0391.a52ab775baefe8b277a285560cac7d78,21.61018278,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0067.02c6e51107f39ee60453ff8e7372101d,15.09966887,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0269.5b147e2f10b02f4a478036a0b495323e,23.04343724,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0161.00e60d1a3478f1ae99ff49fbd4b30605,14.76482306,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0450.a828f09ee44e716e6931866e4743e32a,13.52774926,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0267.0bf79a17115bffdf00bb0997f773dfc5,29.94995826,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0470.b9e513715695ea1c79c1e5af0fb0eea9,13.74772708,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0133.95454d70cc62190c0e167d4c3cb591af,18.33030278,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0054.839a9c0a07f13718570da944986a898a,11.91637529,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0145.ec89d85ec20f9aeda6fe37c0b6e8bbed,15,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0449.066d44ef3e1ff26103ea1b35b0a2e6d5,13.41640786,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0291.65fa7c79bc3a75c50655cb044011c50a,14.62873884,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0103.8c39bfed2079f865e9dfb75f4416a468,18.57417562,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0222.6ad799703d958681d6e427762f86f179,15,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0209.59817ef0dc8d05d4b49bd5914fa88afa,19.4422221,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0162.261bb4a36b195f96fcc7da4038b898a3,14.24780685,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0268.1aee52bc302bf1d5c2030229b5dbd63e,29.94995826,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0006.7a32642f8c22bbeb85d6c3b5f3890a2c,18.57417562,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0398.93e6be09b12b93697185c881c739605d,14.56021978,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0225.7082ef8585280a42940bf98f9be50e55,19.15724406,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0352.f7adb4aa267e50a8db1e4bcacfe863f3,57.20139858,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0404.a2c9ac35a89a129ce473c5d977409131,14.07124728,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0091.113ec7122d4046a2754bcf70b9fb5299,19.5192213,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0433.8977506bae8028f48290ea0fb2f54ddd,31.67017524,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0325.78b93ee9713b6594d03c86993286e6c5,17.91647287,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0065.18d2edcf9aa0e940651b5fdd218ac019,14.45683229,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0436.97d3a7bc4377152052dd717581387f36,18.1934054,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0458.8c9d2363547ebaf997282910cf21e95c,14.03566885,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0407.157349d43c03e008f2448e1f37c510aa,19.79898987,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0021.15185fdb3fb02dffd041fa8f70d19791,15.23154621,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0284.cfe6e278b87c3e9b6abf6cf6a16bf708,17.97220076,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0090.9a7e76d58065e29e709161dbe569fe54,17.1464282,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0014.ed99ffe0f452b91be11684cbfe8d349c,17,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0071.4c3840b98dc207623d0c0e66a6d40af2,14.79864859,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0255.42a6feb4435a0a68929075c0926f085d,50.61620294,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0052.f12ac251d1fbdc679daadc6b97229e63,19.77371993,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0250.80b7bd444753246734e015af7b6d2d65,15.13274595,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0019.939e70d8367f315193e4bc5be80dc262,18.38477631,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0026.4f10fab6e6776379c17ee9c9ac7da4a8,12.489996,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0217.2a937e0b9912e1e40dbf17bad6026372,18.84144368,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0009.c05e264fbf18783099b53dbc9a9aacda,19.67231557,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0204.33e3cd4e0ad791304e554bb259bda53e,19.18332609,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0461.27302a2e94d8948f8a81a7d4c8566cf0,26.72077843,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0483.488a059db4a731caae8143bf298d6ac4,11,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0159.8a5c778f65ecc30e14507369b9eb8292,13.26649916,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0376.d87b4313e6c43a986060d57a0b8515a6,20.66397832,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0464.c1345cc18f1944b61a219dcdfe54088a,13.11487705,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0487.b57549dc531f50c1ff1e3356bc38b390,34.72751071,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0382.8f4cd77d3b521fa679ed62a9dda23d9a,13.82027496,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0132.7ac2141ed9a163f934ac65b3f59a2a03,15.87450787,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0060.140f80780520fa19b360ddcb05838a67,14.17744688,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0392.9e194dfff92f7d9957171b04a8d4b957,19.87460691,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0147.65cf30538f09402e4d1bd4aa91d9532a,15.5241747,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0105.9790e1c57fcbf7885b7cd1719fb4681b,14.28285686,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0257.554324ab4a8f7093f5222303a4c59a8b,21.11871208,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0141.516a4fe92f63469bd4a21d46dd6bb3be,21.30727575,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0361.eb828b44c428fcecd4e95e8799a9ee11,13.3041347,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0440.16a3caff5b5788f2ae378850041252d7,15.49193338,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0258.1d61b380a23168881253ed86bb4f79ac,21.47091055,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0340.8e191c37e2d30a639013203aacf60086,11.83215957,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0323.badf0273f656afd0dfebaa63af1c81f6,13.67479433,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0312.a0e7f2633bd0ceaddf16fba58be54778,20.22374842,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0013.9034ac0917f6fdb82c5ee6a7509029ed,14,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0414.4b85e87c5b9235c72f189bf044057f15,13.45362405,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0131.0b7281078874ca88f95d6fdf5d905d50,14.89966443,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0197.6968d98720065059247cefe4e5bcd192,18.24828759,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0314.5b03e0718373f3319eadaec592308aba,14.83239697,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0059.a633106e3ce62fa7b46c2e4dc8c666d3,16.15549442,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0252.c90694cf3f09ef0111b761eefd95cc3f,14.31782106,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0246.3b997087302d48ff57ab5afb3d400d5b,17.72004515,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0083.a042c7512d5db5f9fc1857fdc6bbdcc3,14.59451952,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0036.8e582263070076dfe6000411d9b13ce6,14.73091986,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0082.705cdc08c2ee77821391a847d9c1a4e3,14.59451952,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0163.e4abb3f86aa9fd5bfa85886055fd923d,20.63976744,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0281.7e8c08897b61b9b008238efec9ca8d15,21.74856317,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0424.b283405aeac6a8ff4c4a4e4e85310268,14.38749457,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0490.5fc0d6e9adcaf702bb7dd303ff2d59e2,15.55634919,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0451.588b22df28f4036ff3895447afbcb7f3,13.03840481,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0341.7c13df68bb4feae35d9ea86001a3ecad,32,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0420.6112350c5fb3dcf5a67a4fafac80702e,20.29778313,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0174.3874b6ff3c86a5ebefb558138a6bfb28,19.92485885,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0472.40695f88feb07754e40b1008aeb47bd1,19.18332609,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0372.216f90ef52558ed24402e192586a40e8,19.41648784,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0108.4506c2ef846b80b9a7beb90315b22701,18.27566688,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0043.8d93819b95ff90bf2e2b141c2909bfc9,18.13835715,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0022.4b5cf3c16feb88dd6932a8c46a41946c,19.07878403,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0338.033c0109da096486c7d797cccd2c3198,13.56465997,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0154.e39fc51ffdb9c2ecd480ce972078aeaa,15.23154621,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0443.c5581d58a801553fee57b2bfe904ea93,17.97220076,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0068.1626952077798d4f2d5eb30e48bc49b3,13.89244399,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0274.85756abb8d0bcfe267e464a2f33ce686,16.76305461,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0069.a0b6cfde0e477af7f406ee756ba53826,14.14213562,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0412.4e18b948471feca1fa1610ce7c1259a2,15.06651917,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0129.78a705ff6b3bde3395d067459e6e46e2,13.11487705,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0007.859c901719011d56f8b652ea071c1f8b,13.78404875,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0179.3a4c735c7c1e494f4e7a7b9465043280,12.489996,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0104.886f4a22362f4d3528c3e675878f17f7,14.28285686,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0384.e25b766bea2f1efe35eccb7eb6f54e37,14.93318452,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0277.4b6ea2e210cacce0e46064da22a05549,19.97498436,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0442.03f023d080136fd537ff369de5dcae10,13.89244399,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0350.0f2ef01282cb99a4eeb9a19923597b3f,13.07669683,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0095.e1db2d3556c2863ef7355faf49160219,18.54723699,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0319.e4a20802d12937998f3b3bf805362a3f,20.29778313,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0302.10798aa48d25b3f61778f379964a57e5,16.58312395,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0097.dce08392ba6bc552d13394fa73974b62,19.94993734,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0215.57c4f4d8e2f582088f8aca38239059f7,14.24780685,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0199.955edee89f34960c033c4d1072841356,13.6381817,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0158.ff5dce5446d2ec91f0caffeffdd48852,19.92485885,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0140.a2bb669eaf743ed123fca884a40cfbd4,15.39480432,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0339.873b4fc31bb79ebea51fdea5cde75b3c,21.65640783,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0139.40f371501f8a2a3fb4ff62143c0671b9,14.93318452,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0297.9e6095368b4e8258e967798cea8fe40e,22.84731932,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0333.492c1809f9755e305774bed2aaa3aa9b,20.4450483,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0453.622475ac240e9e2cdcdbb1a095cc8d28,14.73091986,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0474.81ea7ec9e00168efe6bb824d08825ef3,17.02938637,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0266.99e95dc7251843f7a2015cb602775694,32.75667871,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0256.ad88c1a165392a509a8b0b8df6d56cbd,14.96662955,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0468.8edb99340b9a96a81813be2d3362605d,13.19090596,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0457.fc29b47778cf7dae8206fb24985dd8dd,13.3041347,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0445.2cd5092859b75fdccf3724ab2a4ccafe,14.24780685,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0211.195957199f6e9f694f9811ad83eda5c4,14.38749457,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0109.601a9cd8272f22236b27e95dbe2fa22d,13.89244399,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0226.409b6577c79d85773d50cb37fde4ba79,19.79898987,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0260.737eefb83e7eedbd531117c273c56241,26.73948391,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0178.bf2ab7492e5080b07d7397b0662821a7,12.68857754,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0317.0bea188e5bd639ae421f07b3ad68c5e0,50.3189825,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0429.b1077599c85314135e6d82d654c98d55,12.88409873,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0307.2e4dc0cdb1e3b49f0986c19c1f324224,13.74772708,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0306.521d917ac6509c499c406647fd0d336b,13.7113092,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0126.713b324e028cc69213e67ad3d7319f5d,15.55634919,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0428.8fc153d0c9cbc406fbd9bdf1c4ed9b13,19.33907961,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0085.6e7b1a983ab05445a7eaffcbb6811d3f,12.60952021,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0403.5aa6261d36d1362bcd181ed7738de7f7,14.73091986,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0189.3d89383221aa3fb155a099838ce9c40a,14.52583905,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0456.578afb400f87833c03c4dc2be6fd85bd,20.63976744,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0309.2a74113b0330ea76cecd28571fc6f7fe,12.80624847,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0223.8ab642208d33d7f9ac50bc2e42c02732,19.15724406,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0010.7f5fb525755c45eb78efc18d7c9ea5aa,14.93318452,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0388.23ff533336b63fb45d267b8cbe59b7b4,19.13112647,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0377.31267c80e042b22be0436c044c13513a,21.26029163,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0355.94ebf637e4bd3db8a81c8ce68ecf681d,20.37154879,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0028.83a43dd97923463030349506a56226c1,13.89244399,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0337.4e2d92485e5b880d494821c1fcee790a,13.3041347,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0381.492ed1e5eed1b631560e2009be5b8c9a,12.9614814,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0029.2b149de91fef9f40880d27ce8c27aeb2,15.65247584,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0087.1cbd88a0c1564cb5d6c9b12c8c4175d8,21.54065923,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0200.a56926c058fa84b0ea031b5774e5dcfa,17.08800749,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0434.e86d28a69c9228080a3f0ecbde5ea5fa,31.09662361,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0373.2171ee7f8e73e1092279077df2910ff6,19.28730152,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0409.09cb28cd8753bff06fc8a547c3ed8fe2,15.68438714,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0385.8db8e827e6fec2fae5f7e407fe0e0ca3,15.96871942,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0122.21b041c1ad2be417102d7f5d3f0b7045,13,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0327.5df76bb4359800b5408821285677b5cf,21.23676058,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0073.d57c16429fa19fbebfb9aec34f391aa2,16.43167673,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0467.b59a3337d0979ba8d587bf4c166db8b1,17.29161647,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0397.c02eba1386b00d640c954e5117dd1aa0,14.03566885,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0146.6656452972931e859e640f6ac57d2962,12.64911064,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0348.e0b89978fa806cf3e7fd3ba0869b3c65,18.65475811,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0301.ad155a30cca1f9d16e75e8934030edae,21.54065923,spam
2547.18ce2b2d4f757e70154b5c8cfe6e684f,0469.c1d9ab5918d50dac4242ef53c4aaf678,14.10673598,spam
